psgc_code,correspondence_code,name,level,region,province,city_municipality
1001314021,101314021,Santo Niño,Bgy,Region X (Northern Mindanao),Bukidnon,Manolo Fortich
1001314023,101314023,Ticala,Bgy,Region X (Northern Mindanao),Bukidnon,Manolo Fortich
1001315000,101315000,Maramag,Mun,Region X (Northern Mindanao),Bukidnon,
1001315001,101315001,Anahawon,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315002,101315002,Base Camp,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315003,101315003,Bayabason,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315004,101315004,Camp I,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315005,101315005,Colambugan,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315006,101315006,Dagumba-an,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315007,101315007,Danggawan,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315008,101315008,Dologon,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315009,101315009,Kisanday,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315010,101315010,Kuya,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315011,101315011,La Roxas,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315012,101315012,Panadtalan,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315013,101315013,Panalsalan,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315014,101315014,North Poblacion,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315015,101315015,South Poblacion,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315016,101315016,San Miguel,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315017,101315017,San Roque,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315018,101315018,Tubigon,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315019,101315019,Bagongsilang,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001315020,101315020,Kiharong,Bgy,Region X (Northern Mindanao),Bukidnon,Maramag
1001316000,101316000,Pangantucan,Mun,Region X (Northern Mindanao),Bukidnon,
1001316001,101316001,Adtuyon,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316002,101316002,Bacusanon,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316003,101316003,Bangahan,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316004,101316004,Barandias,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316005,101316005,Concepcion,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316006,101316006,Gandingan,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316007,101316007,Kimanait,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316008,101316008,Kipadukan,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316009,101316009,Langcataon,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316010,101316010,Lantay,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316011,101316011,Madaya,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316012,101316012,Malipayon,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316013,101316013,Mendis,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316014,101316014,Nabaliwa,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316015,101316015,New Eden,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316016,101316016,Payad,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316017,101316017,Pigtauranan,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316018,101316018,Poblacion,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001316019,101316019,Portulin,Bgy,Region X (Northern Mindanao),Bukidnon,Pangantucan
1001317000,101317000,Quezon,Mun,Region X (Northern Mindanao),Bukidnon,
1001317001,101317001,Butong,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317002,101317002,Cebole,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317003,101317003,Delapa,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317004,101317004,Dumalama,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317006,101317006,C-Handumanan,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317007,101317007,Cawayan,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317008,101317008,Kiburiao,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317009,101317009,Kipaypayon,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317010,101317010,Libertad,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317012,101317012,Linabo,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317013,101317013,Lipa,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317014,101317014,Lumintao,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317016,101317016,Magsaysay,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317017,101317017,Mahayag,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317018,101317018,Manuto,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317019,101317019,Merangerang,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317020,101317020,Mibantang,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317021,101317021,Minongan,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317022,101317022,Minsamongan,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317025,101317025,Paitan,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317026,101317026,Palacapao,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317027,101317027,Pinilayan,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317028,101317028,Poblacion,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317029,101317029,Puntian,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317030,101317030,Salawagan,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317031,101317031,San Isidro,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317032,101317032,San Jose,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317033,101317033,San Roque,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317034,101317034,Santa Cruz,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317035,101317035,Santa Filomena,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001317036,101317036,Minsalirak,Bgy,Region X (Northern Mindanao),Bukidnon,Quezon
1001318000,101318000,San Fernando,Mun,Region X (Northern Mindanao),Bukidnon,
1001318001,101318001,Bonacao,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318002,101318002,Cabuling,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318003,101318003,Kawayan,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318004,101318004,Cayaga,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318005,101318005,Dao,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318007,101318007,Durian,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318009,101318009,Iglugsad,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318010,101318010,Kalagangan,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318014,101318014,Kibongcog,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318016,101318016,Little Baguio,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318019,101318019,Nacabuklad,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318020,101318020,Namnam,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318021,101318021,Palacpacan,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318022,101318022,Halapitan,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318023,101318023,San Jose,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318024,101318024,Santo Domingo,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318025,101318025,Tugop,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318026,101318026,Matupe,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318027,101318027,Bulalang,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318028,101318028,Candelaria,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318029,101318029,Mabuhay,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318030,101318030,Magkalungay,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318031,101318031,Malayanan,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001318032,101318032,Sacramento Valley,Bgy,Region X (Northern Mindanao),Bukidnon,San Fernando
1001319000,101319000,Sumilao,Mun,Region X (Northern Mindanao),Bukidnon,
1001319001,101319001,Kisolon,Bgy,Region X (Northern Mindanao),Bukidnon,Sumilao
1001319002,101319002,Culasi,Bgy,Region X (Northern Mindanao),Bukidnon,Sumilao
1001319003,101319003,Licoan,Bgy,Region X (Northern Mindanao),Bukidnon,Sumilao
1001319004,101319004,Lupiagan,Bgy,Region X (Northern Mindanao),Bukidnon,Sumilao
1001319005,101319005,Ocasion,Bgy,Region X (Northern Mindanao),Bukidnon,Sumilao
1001319006,101319006,Puntian,Bgy,Region X (Northern Mindanao),Bukidnon,Sumilao
1001319007,101319007,San Roque,Bgy,Region X (Northern Mindanao),Bukidnon,Sumilao
1001319008,101319008,San Vicente,Bgy,Region X (Northern Mindanao),Bukidnon,Sumilao
1001319009,101319009,Poblacion,Bgy,Region X (Northern Mindanao),Bukidnon,Sumilao
1001319010,101319010,Vista Villa,Bgy,Region X (Northern Mindanao),Bukidnon,Sumilao
1001320000,101320000,Talakag,Mun,Region X (Northern Mindanao),Bukidnon,
1001320001,101320001,Basak,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320002,101320002,Baylanan,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320003,101320003,Cacaon,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320004,101320004,Colawingon,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320005,101320005,Cosina,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320006,101320006,Dagumbaan,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320007,101320007,Dagundalahon,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320008,101320008,Dominorog,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320009,101320009,Lapok,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320010,101320010,Indulang,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320011,101320011,Lantud,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320013,101320013,Liguron,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320014,101320014,Lingi-on,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320015,101320015,Lirongan,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320016,101320016,Santo Niño,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320018,101320018,Miarayon,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320019,101320019,Barangay 1,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320020,101320020,Barangay 2,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320021,101320021,Barangay 3,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320022,101320022,Barangay 4,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320023,101320023,Barangay 5,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320024,101320024,Sagaran,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320025,101320025,Salucot,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320026,101320026,San Antonio,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320027,101320027,San Isidro,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320028,101320028,San Miguel,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320029,101320029,San Rafael,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320030,101320030,Tagbak,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001320031,101320031,Tikalaan,Bgy,Region X (Northern Mindanao),Bukidnon,Talakag
1001321000,101321000,City of Valencia,City,Region X (Northern Mindanao),Bukidnon,
1001321001,101321001,Bagontaas,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321002,101321002,Banlag,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321003,101321003,Barobo,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321004,101321004,Batangan,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321005,101321005,Catumbalon,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321006,101321006,Colonia,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321007,101321007,Concepcion,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321008,101321008,Dagat-Kidavao,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321010,101321010,Guinoyuran,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321011,101321011,Kahapunan,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321012,101321012,Laligan,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321013,101321013,Lilingayon,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321014,101321014,Lourdes,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321015,101321015,Lumbayao,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321016,101321016,Lumbo,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321017,101321017,Lurogan,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321018,101321018,Maapag,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321019,101321019,Mabuhay,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321020,101321020,Mailag,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321021,101321021,Mt. Nebo,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321022,101321022,Nabago,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321023,101321023,Pinatilan,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321024,101321024,Poblacion,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321025,101321025,San Carlos,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321026,101321026,San Isidro,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321028,101321028,Sinabuagan,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321029,101321029,Sinayawan,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321030,101321030,Sugod,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321033,101321033,Tongantongan,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321034,101321034,Tugaya,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001321035,101321035,Vintar,Bgy,Region X (Northern Mindanao),Bukidnon,City of Valencia
1001322000,101322000,Cabanglasan,Mun,Region X (Northern Mindanao),Bukidnon,
1001322001,101322001,Cabulohan,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001322002,101322002,Canangaan,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001322003,101322003,Iba,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001322004,101322004,Imbatug,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001322005,101322005,Lambangan,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001322006,101322006,Mandaing,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001322007,101322007,Paradise,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001322008,101322008,Poblacion,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001322009,101322009,Anlogan,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001322010,101322010,Capinonan,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001322011,101322011,Dalacutan,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001322012,101322012,Freedom,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001322013,101322013,Mandahikan,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001322014,101322014,Mauswagon,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001322015,101322015,Jasaan,Bgy,Region X (Northern Mindanao),Bukidnon,Cabanglasan
1001800000,101800000,Camiguin,Prov,Region X (Northern Mindanao),,
1001801000,101801000,Catarman,Mun,Region X (Northern Mindanao),Camiguin,
1001801001,101801001,Alga,Bgy,Region X (Northern Mindanao),Camiguin,Catarman
1001801002,101801002,Bonbon,Bgy,Region X (Northern Mindanao),Camiguin,Catarman
1001801003,101801003,Bura,Bgy,Region X (Northern Mindanao),Camiguin,Catarman
1001801004,101801004,Catibac,Bgy,Region X (Northern Mindanao),Camiguin,Catarman
1001801005,101801005,Compol,Bgy,Region X (Northern Mindanao),Camiguin,Catarman
1001801006,101801006,Lawigan,Bgy,Region X (Northern Mindanao),Camiguin,Catarman
1001801007,101801007,Liloan,Bgy,Region X (Northern Mindanao),Camiguin,Catarman
1001801008,101801008,Looc,Bgy,Region X (Northern Mindanao),Camiguin,Catarman
1001801009,101801009,Mainit,Bgy,Region X (Northern Mindanao),Camiguin,Catarman
1001801010,101801010,Manduao,Bgy,Region X (Northern Mindanao),Camiguin,Catarman
1001801011,101801011,Panghiawan,Bgy,Region X (Northern Mindanao),Camiguin,Catarman
1001801012,101801012,Poblacion,Bgy,Region X (Northern Mindanao),Camiguin,Catarman
1001801013,101801013,Santo Niño,Bgy,Region X (Northern Mindanao),Camiguin,Catarman
1001801014,101801014,Tangaro,Bgy,Region X (Northern Mindanao),Camiguin,Catarman
1001802000,101802000,Guinsiliban,Mun,Region X (Northern Mindanao),Camiguin,
1001802001,101802001,Butay,Bgy,Region X (Northern Mindanao),Camiguin,Guinsiliban
1001802002,101802002,Cabuan,Bgy,Region X (Northern Mindanao),Camiguin,Guinsiliban
1001802003,101802003,Cantaan,Bgy,Region X (Northern Mindanao),Camiguin,Guinsiliban
1001802004,101802004,Liong,Bgy,Region X (Northern Mindanao),Camiguin,Guinsiliban
1001802005,101802005,Maac,Bgy,Region X (Northern Mindanao),Camiguin,Guinsiliban
1001802006,101802006,North Poblacion,Bgy,Region X (Northern Mindanao),Camiguin,Guinsiliban
1001802007,101802007,South Poblacion,Bgy,Region X (Northern Mindanao),Camiguin,Guinsiliban
1001803000,101803000,Mahinog,Mun,Region X (Northern Mindanao),Camiguin,
1001803001,101803001,Benoni,Bgy,Region X (Northern Mindanao),Camiguin,Mahinog
1001803002,101803002,Binatubo,Bgy,Region X (Northern Mindanao),Camiguin,Mahinog
1001803004,101803004,Catohugan,Bgy,Region X (Northern Mindanao),Camiguin,Mahinog
1001803005,101803005,Hubangon,Bgy,Region X (Northern Mindanao),Camiguin,Mahinog
1001803006,101803006,Owakan,Bgy,Region X (Northern Mindanao),Camiguin,Mahinog
1001803007,101803007,Poblacion,Bgy,Region X (Northern Mindanao),Camiguin,Mahinog
1001803008,101803008,Puntod,Bgy,Region X (Northern Mindanao),Camiguin,Mahinog
1001803009,101803009,San Isidro,Bgy,Region X (Northern Mindanao),Camiguin,Mahinog
1001803010,101803010,San Jose,Bgy,Region X (Northern Mindanao),Camiguin,Mahinog
1001803011,101803011,San Miguel,Bgy,Region X (Northern Mindanao),Camiguin,Mahinog
1001803012,101803012,San Roque,Bgy,Region X (Northern Mindanao),Camiguin,Mahinog
1001803013,101803013,Tubod,Bgy,Region X (Northern Mindanao),Camiguin,Mahinog
1001803014,101803014,Tupsan Pequeño,Bgy,Region X (Northern Mindanao),Camiguin,Mahinog
1001804000,101804000,Mambajao,Mun,Region X (Northern Mindanao),Camiguin,
1001804001,101804001,Agoho,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001804002,101804002,Anito,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001804003,101804003,Balbagon,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001804004,101804004,Baylao,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001804005,101804005,Benhaan,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001804006,101804006,Bug-ong,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001804007,101804007,Kuguita,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001804008,101804008,Magting,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001804009,101804009,Naasag,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001804010,101804010,Pandan,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001804011,101804011,Poblacion,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001804015,101804015,Soro-soro,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001804016,101804016,Tagdo,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001804017,101804017,Tupsan,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001804018,101804018,Yumbing,Bgy,Region X (Northern Mindanao),Camiguin,Mambajao 
1001805000,101805000,Sagay,Mun,Region X (Northern Mindanao),Camiguin,
1001805001,101805001,Alangilan,Bgy,Region X (Northern Mindanao),Camiguin,Sagay
1001805002,101805002,Bacnit,Bgy,Region X (Northern Mindanao),Camiguin,Sagay
1001805003,101805003,Balite,Bgy,Region X (Northern Mindanao),Camiguin,Sagay
